UCDsnJoKW8B3vuK2XPkOSiWg,473000,2021-10-14T11:30:07+00:00,341730.6666666667,9684.5,484.8333333333333,5.8 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UC3aHdsm-cfKcLyVe1O8Xu6A,1160000,2021-10-09T11:27:17+00:00,14001.333333333334,500.1666666666667,35.5,4.6 days,IN!!!!!,instagram.com/chef_damu,Food;Lifestyle_(sociology);
UCLETwGfftH0wuNqU6bW1XCA,29900,2021-10-09T10:17:58+00:00,34067.333333333336,878.0,345.0,7.8 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;Hobby;
UCoE7HN8l7w1zWVBwVfa1lOA,373000,2021-10-14T11:15:13+00:00,185.5!!!!!,13.0,1.5,1.0 days,US,NOT AVAILABLE,Food;Lifestyle_(sociology);
UCK8EovPd8-7EWYP8xoDxLDg,NOT AVAILABLE,2021-10-13T09:48:00+00:00,236.0,111.0,62.333333333333336,2.0 days,PY!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UCDKf8-vGceW14_xBAn-PCtA,321,2021-10-14T09:35:59+00:00,1093.3333333333333,32.0,0.8333333333333334,0.8 days,IN!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UCBeOoFq84k9d5xRRjOpQ6xQ,536000,2021-10-14T05:10:57+00:00,46730.5,1365.8333333333333,894.5,1.0 days,IN!!!!!,instagram.com/karthikhachannel,Lifestyle_(sociology);Food;Fashion;
UCFYcR3NILCsKK8f8wOhJBHg,NOT AVAILABLE,2021-10-14T12:30:14+00:00,4.333333333333333!!!!!,1.3333333333333333,0.0,4.2 days,NOT AVAILABLE,instagram.com/tomclaeren,Lifestyle_(sociology);Vehicle;
UC7beWKhXaZuRpD-oKQj852g,162000,2021-10-14T12:30:00+00:00,38216.666666666664,3638.8333333333335,220.66666666666666,1.8 days,IN!!!!!,instagram.com/therahulm,Lifestyle_(sociology);
UCwcWVw5vQZUsdLmUhgJz7Pg,NOT AVAILABLE,2021-10-14T12:13:21+00:00,678.0,40.166666666666664,-1.0,0.0 days,IN!!!!!,NOT AVAILABLE,Society;
UC9skLa68kZOVGHaLkxjyBmw,NOT AVAILABLE,2021-10-14T11:08:09+00:00,2214.8333333333335,95.66666666666667,12.333333333333334,0.2 days,IN!!!!!,NOT AVAILABLE,Society;
UCsEVjHDaz5195wTBD2AZ7ug,NOT AVAILABLE,2021-10-14T10:59:37+00:00,1898.3333333333333,78.83333333333333,8.0,4.2 days,IN!!!!!,instagram.com/today_blogs,Society;Lifestyle_(sociology);
UCoZu9KiI5DocU83rWNPE3Bw,409000,2021-10-14T10:47:03+00:00,6147.5,164.16666666666666,12.5,1.0 days,IN!!!!!,,Lifestyle_(sociology);
UCwMxg5ku9wiOdLeutkmfZmw,29800,2021-10-14T09:36:26+00:00,40591.833333333336,220.5,32.0,2.0 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Knowledge;
UCvi0snzW6r0jOWuylFfp3kQ,78700,2021-10-14T08:54:19+00:00,28700.0,2733.3333333333335,208.5,1.6 days,IN!!!!!,instagram.com/cool.pahadi,Lifestyle_(sociology);
UC_BTOaoHMsOZFMs8Qo-tCXQ,3090,2021-10-14T08:25:05+00:00,7625.0,441.1666666666667,18.166666666666668,3.2 days,IN!!!!!,instagram.com/invites,Film;Entertainment;Television_program;
UCAcInVtdZMYH04JSSsORysQ,NOT AVAILABLE,2021-10-14T07:30:01+00:00,908.6666666666666,58.833333333333336,12.0,0.6 days,IN!!!!!,NOT AVAILABLE,Society;Technology;Lifestyle_(sociology);
UCcXy_fCESAg8uM3P3Amp3Eg,NOT AVAILABLE,2021-10-14T07:17:44+00:00,617.0,22.166666666666668,2.8333333333333335,1.0 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);
UC2m98kh188cg_9x248IZM9A,219000,2021-10-14T07:00:15+00:00,817.0,64.0,12.833333333333334,0.4 days,PK!!!!!,instagram.com/aaj_entertainment,Food;Entertainment;Television_program;Film;Lifestyle_(sociology);
UCqP9832paCq4pahomceSsyA,36!!!!!,2021-10-14T04:30:52+00:00,229.0,6.0,3.0,4.5 days,TH!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Hobby;
UC3UGxP2lABs4DZpkgtagaoA,153000,2021-10-14T02:30:01+00:00,31343.0,3270.5,228.16666666666666,1.0 days,IN!!!!!,instagram.com/pahadi_biker,Lifestyle_(sociology);Tourism;
